,Title,Smiles
182,AT-687/PE26004,COC1=CC=CC(C2=CSC3=C2N=C(N2CCCC(C(=O)NC4CCC(C)CC4)C2)NC3=O)=C1
183,AN-153/I262620,O=C1NC2=C(C=C(Cl)C=C2)/C(C2=CC=CC=C2)=C\1N1CCCC(C(=O)N2CCN(C3=NC=CC=N3)CC2)C1
184,AT-687/SK15767,CC1=C2OC(=O)C(/C3=N/C4=C(C=CC(C(=O)O)=C4)N3)=CC2=C(CO)C=N1
185,AN-153/MD17197,CCC1=CC=C(NC(=O)C2CCCN(/C3=C(\C4=CC=CC=C4)C4=C(C=CC(Cl)=C4)NC3=O)C2)C=C1
186,AT-687/PE16784,O=C(NCCCC1=CC=CC=C1)C1CCCN(C2=NC=NC3=C2OC2=C3C=CC=C2)C1
187,AT-687/PE26002,COC1=CC=CC(C2=CSC3=C2N=C(N2CCCC(C(=O)NC4CCCC4)C2)NC3=O)=C1
188,AT-358/MD21393,COC1=C(OC)C2=C(C=C1)C1=C(C3=C(C=C1)/C=C1/OCO/C1=C/3)N(C)C2
189,AN-153/I261742,COC1=CC=C(NC(=O)C2CCCN(/C3=C(\C4=CC=CC=C4)C4=C(C=CC(Cl)=C4)NC3=O)C2)C=C1
190,AN-153/I261734,COC(=O)C1CCCN(/C2=C(\C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)NC2=O)C1
191,AT-687/PE25940,COC1=CC=CC(CNC(=O)C2CCCN(C3=NC4=C(SC=C4C4=CC=CC=C4)C(=O)N3)C2)=C1
192,AT-225/NB98225,C1=CC2=C(C=C1)C1=C(/C=C\2)C2=C(CC1)C1=C(C=CC=C1)N2
193,AN-153/I208779,O=C1NC2=CC=C(Cl)C=C2/C(C2=CC=CC=C2)=C\1N1CCCC(C(=O)O)C1
194,AT-687/PE13101,O=S(=O)(C1=CC(Cl)=CC(Cl)=C1)C1=C(\C2=CC=C(F)C=C2)C2=C(\N=C/1)C(F)=CC=C2
195,AT-687/PE16748,O=C(NC1=CC=CC=C1)C1CCCN(C2=C3OC4=C(C=CC=C4)C3=NC=N2)C1
196,AT-687/NB06789,N#CC1=CC=C2C(=C1)/N=C\C(S(=O)(=O)C1=CC=C(F)C(Cl)=C1)=C/2N1CCCCC1CCN1CCOCC1
197,AT-687/PE26003,COC1=CC=CC(C2=CSC3=C2N=C(N2CCCC(C(=O)NC4CCCCC4)C2)NC3=O)=C1
198,AN-153/I289756,COC1=CC2=C(C=C1OC)/C(C1=CNC3=C1C=C(OC)C(OC)=C3)=N\C=C/2
199,AT-687/PE26005,COC1=CC=CC(C2=CSC3=C2N=C(N2CCCC(C(=O)NC4CCCCCCC4)C2)NC3=O)=C1
200,AT-687/SK01695,COC1=C(F)C=C(C(=O)NC2CCN(C3=NC(C)=NC4=C3CCCC4)CC2)C=C1
201,AT-687/SK01679,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=C(F)C=CC=C3F)CC2)=N1
202,AT-687/SK01662,COC1=CC=CC2=C1OC(=O)C(C(=O)NC1CCN(C3=NC(C)=NC4=C3CCCC4)CC1)=C2
203,AT-687/SK01690,CCC(C(=O)NC1CCN(C2=NC(C)=NC3=C2CCCC3)CC1)C1=CC=CC=C1
204,AN-153/NB21468,CC(=O)NC1=CC=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=C(F)C=C34)C2=O)C=C1
205,AT-687/SK01665,COC1=CC2=C(C=C1)/C=C(/C(=O)NC1CCN(C3=NC(C)=NC4=C3CCCC4)CC1)N2
206,AT-687/SK01696,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=C/C4=C(\C=C/3)NC=N4)CC2)=N1
207,AN-153/NB21451,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC=C(NC(C)=O)C=C5)C4=O)C3)C2=C1
208,AT-687/SK01650,CC1=CC=C(N2CC(C(=O)NC3CCN(C4=NC(C)=NC5=C4CCCC5)CC3)CC2=O)C=C1
209,AT-687/SK01699,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=CC(OC(F)(F)F)=CC=C3)CC2)=N1
210,AT-687/PE21868,COC1=CC=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1OC
211,AT-687/SK01677,COC1=C(CC(=O)NC2CCN(C3=NC(C)=NC4=C3CCCC4)CC2)C=CC=C1
212,AT-687/PE21874,CC1=CC(F)=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
213,AT-687/SK01670,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3CCOC3)CC2)=N1
214,AT-687/SK06282,CC1=CC(C)=C(NC(=O)/C2=C(\C)C3=C(N=C(CN4CCC5=C4C=CC=C5)N=C3O)S2)C=C1
215,AT-687/PE21875,CC1=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=CC(F)=C1
216,AN-153/NB21458,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=C(F)C=CC=C5)C4=O)C3)C2=C1
217,AN-153/NB26453,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C)C4=O)C3)C2=C1
218,AT-687/PE21892,O=C(NCC1=C(F)C=C(F)C=C1)C1CCCN(C2=NC=CN3N=C4CCCCC4=C23)C1
219,AN-153/NB21472,CC(=O)NC1=CC=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=C(Cl)C=C34)C2=O)C=C1
220,AN-153/NB21461,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC(Cl)=C(F)C=C5)C4=O)C3)C2=C1
221,AT-687/SK01669,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)OCC3=CC=CC=C3)CC2)=N1
222,AN-153/NB21470,COC1=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=C(F)C=C34)C2=O)C=CC=C1
223,AT-687/PE21866,COC1=CC(OC)=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
224,AN-153/NB21450,CCOC(=O)C1=CC=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=C(OC)C=C34)C2=O)C=C1
225,AT-687/SK01688,CC1=CC(C2=NNC(C(=O)NC3CCN(C4=NC(C)=NC5=C4CCCC5)CC3)=C2)=C(C)C=C1
226,AN-153/NB21467,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC(OC)=C(OC)C(OC)=C5)C4=O)C3)C2=C1
227,AN-153/NB21448,COC1=CC=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=C(OC)C=C34)C2=O)C=C1
228,AT-687/PE21867,COC1=CC(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)=C(OC)C=C1
229,AN-153/NB21449,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC=C(C(C)=O)C=C5)C4=O)C3)C2=C1
230,AT-687/PE21889,COC1=C(OC)C=C(CNC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
231,AN-153/NB21466,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(CCC5=CC=CC=C5)C4=O)C3)C2=C1
232,AN-153/NB21446,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC=C(C(C)C)C=C5)C4=O)C3)C2=C1
233,AN-153/NB21438,O=C1CC(N2CC/C3=C(\C2)NC2=CC=CC=C23)C(=O)N1C1=CC(Cl)=C(F)C=C1
234,AT-687/SK01685,COC1=C(C(=O)NC2CCN(C3=NC(C)=NC4=C3CCCC4)CC2)C=CC=C1
235,AT-687/SK01691,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=CC(C#N)=CC=C3)CC2)=N1
236,AN-153/I294852,O=C(O)C1CCCCC1C(=O)NC1=CC=C2OC3=C(CCCC3)C2=C1
237,AT-687/PE21895,COC1=C(OC)C=C(C(C)NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
238,AN-153/NB21455,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC(OC(F)(F)F)=CC=C5)C4=O)C3)C2=C1
239,AT-687/PE21869,COC1=CC(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)=CC(OC)=C1OC
240,AN-153/NB21465,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(CC5=CC=CC=C5)C4=O)C3)C2=C1
241,AN-153/NB21445,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC=CC=C5)C4=O)C3)C2=C1
242,AT-687/SK01658,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=CC(=O)C4=C(C=CC=C4)O3)CC2)=N1
243,AT-687/SK01668,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=CN=C(C(F)(F)F)C=C3)CC2)=N1
244,AN-153/NB21447,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC=C(Br)C=C5)C4=O)C3)C2=C1
245,AN-153/NB21464,COC1=CC=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=C(OC)C=C34)C2=O)C(OC)=C1
246,AT-687/PE21888,COC1=CC(OC)=C(CNC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
247,AN-153/NB21433,CC(=O)NC1=CC=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=CC=C34)C2=O)C=C1
248,AN-153/I294657,O=C(O)C1CC=CCC1C(=O)NC1=CC2=C(C=C1)OC1=C2CCCC1
249,AT-687/PE21897,COC1=C(OC)C=C(CCNC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
250,AT-687/SK01680,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=CC=NC=C3)CC2)=N1
251,AN-153/NB21453,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC(OC)=CC=C5)C4=O)C3)C2=C1
252,AN-153/NB21441,COC1=CC=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=CC=C34)C2=O)C(OC)=C1
253,AT-687/SK01664,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=CC(C4=CC=C(F)C=C4)=NN3C)CC2)=N1
254,AN-153/NB21462,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC(OC)=CC=C5OC)C4=O)C3)C2=C1
255,AT-687/PE21865,COC1=CC=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
256,AT-687/PE21887,CCOC1=CC=CC(CNC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)=C1
257,AN-153/NB21454,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC(C(F)(F)F)=CC=C5)C4=O)C3)C2=C1
258,AT-057/J152433,COC(=O)/C1=C/N(C)CCC2=C(C1)C(N1CCN(C3=CC=CC=C3F)CC1)=NC(C)=N2
259,AT-819/OC11984,CCCCC1=CC=C2NC3=C(CCN(CC4=CC=CC=C4)C3)C2=C1
260,AT-687/SK01653,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)CN3C=CC4=C3C=CC=C4)CC2)=N1
261,AN-153/NB21460,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=C/C6=C(\C=C/5)OCO6)C4=O)C3)C2=C1
262,AN-153/NB21456,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=C(Cl)C=CC=C5)C4=O)C3)C2=C1
263,AN-153/NB21469,O=C1CC(N2CC/C3=C(\C2)NC2=CC=C(F)C=C23)C(=O)N1C1=CC(Cl)=CC=C1
264,AT-687/PE21873,O=C(NC1=C(F)C=CC=C1)C1CCCN(C2=NC=CN3N=C4CCCCC4=C23)C1
265,AM-879/J185840,CCOC1=CC=C(C(=O)N2CCN(C3=CC(N4CCC5=C(C=CC=C5)C4)=C([N+](=O)[O-])C=C3)CC2)C=C1
266,AN-153/I280425,NC(=O)C1CCN(C2=C3CCCC3=NC(C3=CC=CC=C3)=N2)CC1
267,AT-687/SK01581,COC1=CC=CC2=C1O/C(C(=O)NC1CCN(C3=NC=NC4=C3CCCC4)CC1)=C\2
268,AT-687/PE21890,O=C(NCC1=C(F)C=CC=C1)C1CCCN(C2=NC=CN3N=C4CCCCC4=C23)C1
269,AT-687/SK01694,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=COC=C3)CC2)=N1
270,AT-687/SK01678,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)CC3=CN=CC=C3)CC2)=N1
271,AN-153/NB21463,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC=C(Cl)C=C5Cl)C4=O)C3)C2=C1
272,AN-153/NB21459,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=C/C6=C(\C=C/5)OCCO6)C4=O)C3)C2=C1
273,AN-153/NB21444,COC1=CC(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=CC=C34)C2=O)=CC(OC)=C1OC
274,AN-153/NB21452,COC1=CC=C2N/C3=C(/CCN(C4CC(=O)N(C5=CC(Cl)=CC=C5)C4=O)C3)C2=C1
275,AT-687/SK01687,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=CC(Br)=CN=C3)CC2)=N1
276,AT-687/PE21872,CC(=O)NC1=CC=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
277,AN-153/NB21437,O=C1CC(N2CC/C3=C(\C2)NC2=CC=CC=C23)C(=O)N1C1=C/C2=C(\C=C/1)OCO2
278,AT-687/SK01629,O=C(NC1CCN(C2=NC=NC3=C2CCCC3)CC1)C1=CC(F)=C(F)C=C1
279,AT-687/SK01649,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=C(C)N(C4=CC=C(F)C=C4)N=N3)CC2)=N1
280,AT-687/SK01643,O=C(CC1=C(F)C=CC=C1Cl)NC1CCN(C2=NC=NC3=C2CCCC3)CC1
281,AT-687/SK01692,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=CC=CN3)CC2)=N1
282,AT-687/SK01648,CC1=CC=CC(C2=NNC=C2C(=O)NC2CCN(C3=NC(C)=NC4=C3CCCC4)CC2)=C1
283,AN-153/NB21473,O=C1CC(N2CC/C3=C(\C2)NC2=CC=C(Cl)C=C23)C(=O)N1C1=C/C2=C(\C=C/1)OCO2
284,AT-819/OC11982,OCCC1=CC=C2NC3=C(CCN(CC4=CC=CC=C4)C3)C2=C1
285,AN-153/NB21474,O=C1CC(N2CC/C3=C(\C2)NC2=CC=CC=C23)C(=O)N1C1=CC=C(OC(F)(F)F)C=C1
286,AT-687/SK01651,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=NN(C4=CC=CC=C4)N=C3)CC2)=N1
287,AT-687/SK01663,COC1=C(C2=NNC(C(=O)NC3CCN(C4=NC(C)=NC5=C4CCCC5)CC3)=C2)C=CC=C1
288,AT-687/SK01666,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=C[N+]([O-])=CC=C3)CC2)=N1
289,AM-879/J184279,CC1=CC(N2CCN(C3=NC(N4CCC5=C(C=CC=C5)C4)=NC4=CC=CC=C43)CC2)=C2C=CC=CC2=N1
290,AT-687/SK01693,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=NNC4=C3C=CC=C4)CC2)=N1
291,AT-687/SK01657,CSC1=C(C(=O)NC2CCN(C3=NC(C)=NC4=C3CCCC4)CC2)C=CC=C1
292,AT-687/SK01686,COCCNC(=O)NC1CCN(C2=NC(C)=NC3=C2CCCC3)CC1
293,AN-153/NB21430,COC1=CC=C(N2C(=O)CC(N3CC/C4=C(\C3)NC3=CC=CC=C34)C2=O)C=C1
294,AN-153/NB21471,O=C1CC(N2CC/C3=C(\C2)NC2=CC=C(Cl)C=C23)C(=O)N1C1=CC=CC=C1
295,AT-687/SK01631,O=C(NC1CCN(C2=NC=NC3=C2CCCC3)CC1)C1=CC(Cl)=C(F)C=C1
296,AT-687/PE21885,COC1=CC=CC(CNC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)=C1
297,AT-687/PE21864,COC1=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=CC=C1
298,AT-687/SK01689,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=NNC(=O)C4=C3C=CC=C4)CC2)=N1
299,AT-687/PE21871,COC(=O)C1=CC(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)=CC=C1
300,AT-687/SK07439,CC1=NC(N2CCC3=C(C=CC=C3)C2)=CC(C(=O)N2CCOCC2)=N1
301,AT-687/PE12749,CCCN1N=C(C)C=C1CN(C)C1=NC2=C(C=N1)C(=O)N(CC1=C(F)C=CC=C1)C(=O)N2
302,AT-687/PE21175,CN(C)C(=O)C1=N/N2CC(C3=CC=C(Br)C=C3)OC\C2=C\1
303,AT-687/PE30347,CN(C(=O)CN1CCCN2N=C(C(=O)NC3=CC(Cl)=C(F)C=C3)C=C2C1=O)C1=CC=CC=C1
304,AT-687/PE21193,O=C(NC1=C/C2=C(\C=C/1)CCC2)C1=N/N2CC(C3=CC=C(Cl)C=C3)OC\C2=C\1
305,AT-687/PE21217,CC1=C(F)C=CC(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)=C1
306,AT-687/PE21159,O=C(C1=N/N2CC(C3=CC=C(Cl)C=C3)OC\C2=C\1)N1CCC2=C(C=CC=C2)C1
307,AT-687/PE21213,O=C(NC1=CC(Cl)=C(F)C=C1)C1=N/N2CC(C3=CC=C(Cl)C=C3)OC\C2=C\1
308,AT-687/PE21278,O=C(NCC1=C(F)C=C(F)C=C1)C1=NN2CC(C3=CC=C(Cl)C=C3)OCC2=C1
309,AT-687/PE21229,O=C(NC1=CC(F)=C(F)C=C1)C1=N/N2CC(C3=CC=C(Br)C=C3)OC\C2=C\1
310,AT-687/PE21210,O=C(NC1=CC(F)=C(F)C=C1)C1=N/N2CC(C3=CC=C(Cl)C=C3)OC\C2=C\1
311,AT-687/PE21181,O=C(C1=N/N2CC(C3=C/C4=C(\C=C/3)OCO4)OC\C2=C\1)N1CCCC1
312,AT-687/PE21250,CC1=C(F)C=CC(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)=C1
313,AT-687/PE21215,CC1=C(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)C=CC(F)=C1
314,AT-687/PE21277,O=C(NCC1=C(F)C=CC=C1)C1=NN2CC(C3=CC=C(Cl)C=C3)OCC2=C1
315,AT-687/PE21324,O=C(NCC1=C(F)C=C(F)C=C1)C1=NN2CC(C3=C/C4=C(\C=C/3)OCO4)OCC2=C1
316,AT-687/SK15924,CN(C)C(=O)C1=N/N2CCCC(=O)\C2=C\1
317,AT-687/PE21248,O=C(NC1=CC(Cl)=C(F)C=C1)C1=N/N2CC(C3=C/C4=C(\C=C/3)OCO4)OC\C2=C\1
318,AT-687/PE26832,CC1=CC=C(C2CN3/N=C(C(=O)NC4=C(F)C=CC=C4)\C=C/3CO2)C=C1
319,AT-687/PE26859,COC1=C(NC(=O)C2=N/N3CC(C4=CC=C(F)C=C4)OC\C3=C\2)C=CC=C1
320,AT-687/PE26869,CC1=NNC(C)=C1CNC(=O)C1=NN2CC(C3=CC=C(F)C=C3)OCC2=C1
321,AM-879/J185840,CCOC1=CC=C(C(=O)N2CCN(C3=CC(N4CCC5=C(C=CC=C5)C4)=C([N+](=O)[O-])C=C3)CC2)C=C1
322,AT-687/PE16673,CC1=CC=C(F)C=C1NC(=O)COC1=CC(C)=NC(N2CCC3=C(C=CC=C3)C2)=N1
323,AT-687/PE16672,CC1=NC(N2CCC3=C(C=CC=C3)C2)=NC(OCC(=O)NC2=C(Cl)C=C(F)C=C2)=C1
324,AT-687/PE21208,O=C(NC1=C(F)C=CC=C1)C1=N/N2CC(C3=CC=C(Cl)C=C3)OC\C2=C\1
325,AT-687/PE21281,O=C(NCC1=CC(Cl)=C(F)C=C1)C1=NN2CC(C3=CC=C(Cl)C=C3)OCC2=C1
326,AT-057/J151071,COC1=CC=C2OC(=O)C=C(CN3CCCC4=CC=CC=C43)C2=C1
327,AT-687/PE16664,CC1=CC(C)=C(NC(=O)COC2=CC(C)=NC(N3CCC4=C(C=CC=C4)C3)=N2)C(C)=C1
328,AT-687/PE26887,COCCN1N=C2CCN(C(=O)/C3=C/C4=C(C=CC=C4)N3)CC2=CC1=O
329,AT-687/PE21316,COC1=C(CNC(=O)C2=NN3CC(C4=C/C5=C(\C=C/4)OCO5)OCC3=C2)C=CC=C1
330,AT-687/PE26866,CC(=O)NC1=CC=CC(NC(=O)C2=N/N3CC(C4=CC=C(F)C=C4)OC\C3=C\2)=C1
331,AT-687/PE21201,COC1=CC(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)=CC(OC)=C1OC
332,AT-687/PE10213,COC1=C(NC(=O)C2=CC3=C(O/C2=N\C2=CC=C(F)C=C2)C2=C4/C(=C\3)CCCN4CCC2)C=CC=C1
333,AT-687/PE21224,COC1=CC(NC(=O)C2=N/N3CC(C4=CC=C(Br)C=C4)OC\C3=C\2)=CC(OC)=C1OC
334,AT-687/PE16659,CC1=CC(C)=C(NC(=O)COC2=CC(C)=NC(N3CCC4=C(C=CC=C4)C3)=N2)C=C1
335,AT-687/PE21243,O=C(NC1=CC=C(F)C=C1)C1=N/N2CC(C3=C/C4=C(\C=C/3)OCO4)OC\C2=C\1
336,AT-687/PE10203,COC1=C(OC)C=C(/N=C2\OC3=C(C=C2C(=O)NC2=CC(F)=CC=C2)/C=C2/CCCN4CCCC3=C24)C=C1
337,AT-687/PE26861,CC1=C(NC(=O)C2=N/N3CC(C4=CC=C(F)C=C4)OC\C3=C\2)C=CC=C1
338,AT-687/PE21214,CC1=C(F)C=C(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)C=C1
339,AT-687/PE10216,COC1=C(NC(=O)C2=CC3=C(O/C2=N\C2=CC(F)=CC=C2)C2=C4/C(=C\3)CCCN4CCC2)C=CC=C1
340,AT-687/PE21198,COC1=CC(OC)=C(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)C=C1
341,AT-687/PE21236,CCC1=CC=CC(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)=C1
342,AM-879/J183922,O=C(C1=CC=CC(Cl)=C1)N1CCN(C2=CC(N3CCC4=C(C=CC=C4)C3)=C([N+](=O)[O-])C=C2)CC1
343,AT-687/PE10217,COC1=CC=C(/N=C2\OC3=C(C=C2C(=O)NC2=CC(F)=CC=C2)/C=C2/CCCN4CCCC3=C24)C=C1
344,AT-687/PE21182,O=C(C1=N/N2CC(C3=C/C4=C(\C=C/3)OCO4)OC\C2=C\1)N1CCN(C2=CC=CC=C2)CC1
345,AT-687/PE21200,COC1=C(OC)C=C(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)C=C1
346,AT-687/PE26867,CC1=C(CNC(=O)C2=NN3CC(C4=CC=C(F)C=C4)OCC3=C2)C=NN1
347,AT-687/PE21219,COC1=C(Cl)C=C(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)C=C1
348,AT-687/PE26882,COCCN1N=C2CCN(C(=O)C3=CC(C4=CC=C(F)C=C4)=NN3)CC2=CC1=O
349,AT-687/PE21223,COC1=C(OC)C=C(NC(=O)C2=N/N3CC(C4=CC=C(Br)C=C4)OC\C3=C\2)C=C1
350,AT-687/PE10214,COC1=CC=C(/N=C2\OC3=C(C=C2C(=O)NC2=CC=C(F)C=C2)/C=C2/CCCN4CCCC3=C24)C=C1
351,AT-687/PE10218,COC1=CC(/N=C2\OC3=C(C=C2C(=O)NC2=CC=C(F)C=C2)/C=C2/CCCN4CCCC3=C24)=CC(OC)=C1
352,AT-687/PE10215,COC1=CC(OC)=C(/N=C2\OC3=C(C=C2C(=O)NC2=CC(F)=CC=C2)/C=C2/CCCN4CCCC3=C24)C=C1
353,AT-687/PE16676,COC1=C(Cl)C=C(NC(=O)COC2=CC(C)=NC(N3CCC4=C(C=CC=C4)C3)=N2)C=C1
354,AT-687/PE21241,COC1=C(OC)C=C(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)C=C1
355,AT-687/PE30346,CN(C(=O)CN1CCCN2N=C(C(=O)NC3=CC=C(F)C=C3)C=C2C1=O)C1=CC=CC=C1
356,AT-687/PE26870,CC1=NOC(C)=C1CCNC(=O)C1=NN2CC(C3=CC=C(F)C=C3)OCC2=C1
357,AT-687/PE21230,O=C(NC1=CC(F)=CC=C1Cl)C1=N/N2CC(C3=CC=C(Br)C=C3)OC\C2=C\1
358,AT-687/PE10201,COC1=C(OC)C=C(/N=C2\OC3=C(C=C2C(=O)NC2=CC=CC=C2)/C=C2/CCCN4CCCC3=C24)C=C1
359,AT-687/PE16662,CC1=NC(N2CCC3=C(C=CC=C3)C2)=NC(OCC(=O)NC2=CC(C)=C(C)C=C2)=C1
360,AT-687/PE21319,CCOC1=C(CNC(=O)C2=NN3CC(C4=C/C5=C(\C=C/4)OCO5)OCC3=C2)C=CC=C1
361,AT-687/PE21239,COC1=CC(OC)=C(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)C=C1
362,AT-687/PE21237,CCC1=CC=C(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)C=C1
