,Title,Smiles
363,AT-687/PE21246,O=C(NC1=C(Cl)C=C(F)C=C1)C1=N/N2CC(C3=C/C4=C(\C=C/3)OCO4)OC\C2=C\1
364,AT-687/PE26865,CC(=O)NC1=CC=C(NC(=O)C2=N/N3CC(C4=CC=C(F)C=C4)OC\C3=C\2)C=C1
365,AT-687/PE21199,COC1=CC=C(OC)C(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)=C1
366,AT-687/PE10226,CCOC1=CC=C(/N=C2\OC3=C(C=C2C(=O)NC2=C(OC)C=CC=C2)/C=C2/CCCN4CCCC3=C24)C=C1
367,AT-687/PE26855,O=C(NC1=CC=C(OC(F)(F)F)C=C1)C1=N/N2CC(C3=CC=C(F)C=C3)OC\C2=C\1
368,AT-687/PE21249,CC1=C(F)C=C(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)C=C1
369,AT-687/PE21275,COC1=CC(OC)=C(CNC(=O)C2=NN3CC(C4=CC=C(Cl)C=C4)OCC3=C2)C=C1
370,AT-687/PE26883,CCOC1=CC=C(C2=NNC(C(=O)N3CCC4=NN(CCOC)C(=O)C=C4C3)=C2)C=C1
371,AT-687/PE16660,CC1=CC(NC(=O)COC2=CC(C)=NC(N3CCC4=C(C=CC=C4)C3)=N2)=C(C)C=C1
372,AT-687/PE26863,NC(=O)C1CCN(C(=O)C2=N/N3CC(C4=CC=C(F)C=C4)OC\C3=C\2)CC1
373,AT-687/PE26857,CC1=CC=CC(NC(=O)C2=N/N3CC(C4=CC=C(F)C=C4)OC\C3=C\2)=C1
374,AT-687/PE26851,O=C(NC1=CC(F)=CC=C1)C1=N/N2CC(C3=CC=C(F)C=C3)OC\C2=C\1
375,AT-687/PE26847,COC1=CC=C(NC(=O)C2=N/N3CC(C4=CC=C(F)C=C4)OC\C3=C\2)C=C1
376,AM-879/PD12216,COC(=O)C1=CC([N+](=O)[O-])=C(N2CCC3=CC=CC=C3C2)C=C1
377,AT-687/PE21892,O=C(NCC1=C(F)C=C(F)C=C1)C1CCCN(C2=NC=CN3N=C4CCCCC4=C23)C1
378,AT-687/PE21253,COC1=C(Cl)C=C(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)C=C1
379,AT-687/PE26862,O=C(NC1=C(Cl)C=CC=C1)C1=N/N2CC(C3=CC=C(F)C=C3)OC\C2=C\1
380,AT-687/PE21270,COC1=C(CNC(=O)C2=NN3CC(C4=CC=C(Cl)C=C4)OCC3=C2)C=CC=C1
381,AT-687/PE26854,O=C(NC1=CC=CC=C1)C1=N/N2CC(C3=CC=C(F)C=C3)OC\C2=C\1
382,AT-687/PE21240,COC1=CC=C(OC)C(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)=C1
383,AT-687/PE21204,CCOC1=CC=C(OCC)C(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)=C1
384,AT-687/PE16675,CC1=CC(Cl)=C(NC(=O)COC2=CC(C)=NC(N3CCC4=C(C=CC=C4)C3)=N2)C=C1
385,AT-687/PE21180,CC(C)N1CCN(C(=O)C2=N/N3CC(C4=CC=C(Br)C=C4)OC\C3=C\2)CC1
386,AT-057/J151066,COC1=CC=C2OC(=O)C=C(CN3CCC4=C3C=CC=C4)C2=C1
387,AT-687/PE21875,CC1=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=CC(F)=C1
388,AT-687/PE21247,O=C(NC1=CC(F)=CC=C1Cl)C1=N/N2CC(C3=C/C4=C(\C=C/3)OCO4)OC\C2=C\1
389,AT-687/PE21321,COC1=CC(OC)=C(CNC(=O)C2=NN3CC(C4=C/C5=C(\C=C/4)OCO5)OCC3=C2)C=C1
390,AT-687/PE21235,CC1=CC(C)=CC(NC(=O)C2=N/N3CC(C4=C/C5=C(\C=C/4)OCO5)OC\C3=C\2)=C1
391,AT-687/PE21187,CC1=C(C)C=C(NC(=O)C2=N/N3CC(C4=CC=C(Cl)C=C4)OC\C3=C\2)C=C1
392,AT-687/PE10230,CCOC(=O)C1=CC=CC(/N=C2\OC3=C(C=C2C(=O)NC2=C(OC)C=CC=C2)/C=C2/CCCN4CCCC3=C24)=C1
393,AT-687/PE21157,O=C(C1=N/N2CC(C3=CC=C(Cl)C=C3)OC\C2=C\1)N1CCCCC1
394,AT-687/PE21874,CC1=CC(F)=C(NC(=O)C2CCCN(C3=NC=CN4N=C5CCCCC5=C34)C2)C=C1
395,AT-687/PE21327,O=C(NCC1=C(Cl)C=C(F)C=C1)C1=NN2CC(C3=C/C4=C(\C=C/3)OCO4)OCC2=C1
396,AT-687/SK01675,CC1=NC2=C(CCCC2)C(N2CCC(NC(=O)C3=N/N4CCCO\C4=C\3)CC2)=N1
397,AT-687/PE21323,O=C(NCC1=CC=C(F)C=C1)C1=NN2CC(C3=C/C4=C(\C=C/3)OCO4)OCC2=C1
398,AT-687/PE21231,O=C(NC1=CC=CC=C1)C1=N/N2CC(C3=C/C4=C(\C=C/3)OCO4)OC\C2=C\1
399,AT-687/PE26853,O=C(NC1=CC(C(F)(F)F)=CC=C1)C1=N/N2CC(C3=CC=C(F)C=C3)OC\C2=C\1
400,AT-687/PE31689,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCNC1
401,AT-687/NB08502,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCNC1
402,AT-687/NB00035,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCNC1
403,AT-687/NB01828,N#CC1=C(N)SC2=C1CCC2
404,AN-153/I105018,N#CC1=C(N)SC2=C1CCC2
405,AT-084/J157520,N#CC1=C(N)SC2=C1CCC2
406,AT-687/PE32837,N#CC1=C(N)SC2=C1CCC2
407,AT-225/JK21174,N#CC1=C(N)SC2=C1CCC2
408,AT-687/PE31884,N#CC1=C(N)SC2=C1CCCC2
409,AP-853/J242318,N#CC1=C(N)SC2=C1CCCC2
410,AN-153/I100232,N#CC1=C(N)SC2=C1CCCC2
411,AT-819/OC00072,N#CC1=C(N)SC2=C1CCCC2
412,AT-084/J157521,N#CC1=C(N)SC2=C1CCCC2
413,AT-687/NB00447,N#CC1=C(N)SC2=C1CCCC2
414,AT-225/JK21285,N#CC1=C(N)SC2=C1CCCCC2
415,AT-687/SK12402,N#CC1=C(N)SC2=C1CCCCC2
416,AT-225/JK15582,N#CC1=C(N)SC2=C1CCCCC2
417,AT-225/JK15581,N#CC1=C(N)SC2=C1CCCCCC2
418,AT-687/PE19329,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCN(C(=O)C2=CN=CC=N2)C1
419,AT-687/SK17723,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCN(C(=O)CN2C=CN=C2)C1
420,AT-084/J162226,CC1CCC2=C(C1)SC(N)=C2C#N
421,AN-153/I124580,CC1CCC2=C(C1)SC(N)=C2C#N
422,AP-853/J242162,N#C/C1=C(\NC(=O)CSC2=NC=CC(O)=N2)SC2=C1CCCC2
423,AT-687/PE19330,CC1=NOC(C)=C1CN1CCCC(C)(C2=NC(C3=CC=CC=C3)=NO2)C1
424,AT-687/PE19320,COC1=NC=C(C(=O)N2CCCC(C)(C3=NC(C4CC4)=NO3)C2)C=C1
425,AT-687/PE19331,CC1=NOC(CN2CCCC(C)(C3=NC(C4=CC=CC=C4)=NO3)C2)=N1
426,AT-687/SK17725,CCC1=NC(CN2CCCC(C)(C3=NC(C4=CC=CC=C4)=NO3)C2)=NO1
427,AT-687/SK17721,CC1=NNC(C(=O)N2CCCC(C)(C3=NC(C4=CC=CC=C4)=NO3)C2)=C1
428,AT-225/JK21267,CC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
429,AT-687/NB00958,CC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
430,AN-153/I124583,CC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
431,AT-687/PE32216,CC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
432,AT-225/JK21271,CCC1CCC2=C(C1)SC(N)=C2C#N
433,AT-687/SK17724,CCC1=NOC(CN2CCCC(C)(C3=NC(C4=CC=CC=C4)=NO3)C2)=N1
434,AT-687/SK17722,CN1N=CC=C1C(=O)N1CCCC(C)(C2=NC(C3=CC=CC=C3)=NO2)C1
435,AT-687/SK17720,CN1C=CC=C1C(=O)N1CCCC(C)(C2=NC(C3=CC=CC=C3)=NO2)C1
436,AN-153/NB12164,N#CC1=C(N)SC2=C1CCN(CC1=CC=CC=C1)C2
437,AT-225/JK18545,N#CC1=C(N)SC2=C1CCN(CC1=CC=CC=C1)C2
438,AT-687/SK17710,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CC2=CC=CS2)C1
439,AT-225/JK21280,CCC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
440,AT-687/PE19316,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CC2=CSC=C2)C1
441,AT-687/SK17711,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=NC=CC=C2)C1
442,AT-225/JK15585,CN1CCC2=C(C1)SC(N)=C2C#N
443,AT-687/SK15998,CN1CCC2=C(C1)SC(N)=C2C#N
444,AN-153/I108034,CN1CCC2=C(C1)SC(N)=C2C#N
445,AT-687/SK08594,CC(C)(C)OC(=O)N1CCC2=C(C1)SC(N)=C2C#N
446,AT-687/SK06793,CCOC(=O)C1=C(CSC2=C3C(=NC=N2)SC2=C3CCC2)C(C#N)=C(N)S1
447,AT-687/SK17712,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=NC=CN=C2)C1
448,AN-153/I137971,COC1=CC2=C(C=C1)N/C(SCC(=O)N/C1=C(\C#N)C3=C(CCCC3)S1)=N\2
449,AT-687/SK11951,N#CC1=C(N)SC2=C1CCNC2
450,AT-687/PE19321,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CCC2=CC=CC=C2)C1
451,AT-687/SK17713,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=C\C=C3\NC=C\C3=C\2)C1
452,AT-687/SK17714,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=CSC=C2)C1
453,AT-687/SK17717,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CN2C=CN=C2)C1
454,AN-153/PE00329,CC(C)N1CCC2=C(C1)SC(N)=C2C#N
455,AT-687/SK17716,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=NNC3=C2CCCC3)C1
456,AM-879/J185590,COC1=CC(OC)=CC(C2=NN=C(SCC(=O)N/C3=C(\C#N)C4=C(CCCC4)S3)N2)=C1
457,AT-687/PE34656,CC1(C2=NC(C3CC3)=NO2)CCCNC1
458,AT-687/SK17718,CC1=NC=CN1CC(=O)N1CCCC(C)(C2=NC(C3CC3)=NO2)C1
459,AN-153/NB25396,N#C/C1=C(\NC(=O)CCS/C2=N/C3=C(C=CC=C3)O2)SC2=C1CCC2
460,AT-687/PE19318,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=C/C3=C(\C=C/2)NC=N3)C1
461,AT-687/PE19317,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=C/C3=C(\C=C/2)OCO3)C1
462,AN-153/NB15616,N#C/C1=C(\NC(=O)CCS/C2=N/C3=C(C=CC=C3)O2)SC2=C1CCCC2
463,AT-687/PE19324,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=CC(C3CC3)=NN2)C1
464,AT-687/PE19322,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=NNC3=C2C=CC=C3)C1
465,AT-687/PE19323,CC1=NOC(C)=C1CC(=O)N1CCCC(C)(C2=NC(C3CC3)=NO2)C1
466,AT-687/SK17709,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=COC=C2)C1
467,AT-687/SK17715,CN1C=CC=C1C(=O)N1CCCC(C)(C2=NC(C3CC3)=NO2)C1
468,AN-153/I135718,N#C/C1=C(\NC(=O)CS/C2=N/C3=CC=CC=C3O2)SC2=C1CCCC2
469,AN-153/I120893,N#CC1=C(/N=C/C2=CC=CN=C2)SC2=C1CCC2
470,AT-084/J158713,N#CC1=C(/N=C/C2=CN=CC=C2)SC2=C1CCC2
471,AT-687/PE19315,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=C(F)C=CC(F)=C2)C1
472,AN-153/I236325,COC1=CC=C(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)C=C1
473,AN-153/I215686,CCCOC1=CC=C(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)C=C1
474,AM-879/MD25802,COC1=CC=C2NC(/C(C#N)=C\C3=C(C)N(/C4=C(\C#N)C5=C(CCCC5)S4)C(C)=C3)=N\C2=C1
475,AT-139/J204542,COC1=CC2=C(C=C1)NC(/C(C#N)=C/C1=C(C)N(/C3=C(\C#N)C4=C(CCCC4)S3)C(C)=C1)=N\2
476,AN-153/I181368,COC1=CC=CC(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)=C1
477,AN-153/I240410,CC(SC1=NC(N)=CC(=O)N1)C(=O)N/C1=C(\C#N)C2=C(CCCC2)S1
478,AN-153/I135555,N#C/C1=C(\NC(=O)CSC2=NC=CC=C2)SC2=C1CCC2
479,AM-879/PD02471,COC1=CC=C(/C=N/C2=C(C#N)C3=C(CCCC3)S2)C=C1
480,AN-153/I152895,CC1=CC2=C(C=C1)N/C(SCC(=O)N/C1=C(\C#N)C3=C(CCC3)S1)=N\2
481,AN-153/I224048,CCCOC1=CC=CC(C(=O)N/C2=C(\C#N)C3=C(CCCC3)S2)=C1
482,AT-687/PE19326,CC1(C2=NC(C3CC3)=NO2)CCCN(CC2=NOC(C3CC3)=N2)C1
483,AN-153/I137970,CC1=CC2=C(C=C1)N/C(SCC(=O)N/C1=C(\C#N)C3=C(CCCC3)S1)=N\2
484,AN-153/I226308,CCOC1=CC=C(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)C=C1
485,AT-687/PE19312,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CC2CCCCC2)C1
486,AT-225/NB85496,CC1=CC(=O)NC(SCC(=O)N/C2=C(C#N)/C3=C(/CCCCCC3)S2)=N1
487,AN-153/I162547,N#C/C1=C(\NC(=O)CSC2=NC(N)=CC(=O)N2)SC2=C1CCCC2
488,AN-153/I169830,N#C/C1=C(\NC(=O)CSC2=NC(=O)C=C(N)N2)SC2=C1CCCC2
489,AT-687/SK17719,CC1(C2=NC(C3CC3)=NO2)CCCN(CC2=NOC(C3=CC=CO3)=N2)C1
490,AT-687/PE23614,COC1=CC=C(C2CN3N=NC(C4=NOC(C5=CC=CC=N5)=N4)=C3CO2)C=C1
491,AN-153/I189190,N#C/C1=C(\NC(=O)CSC2=NC(N)=CC(O)=N2)SC2=C1CCCC2
492,AN-153/I283643,CCC(SC1=NN=C(C2=CC=CC=C2)C=N1)C(=O)N/C1=C(\C#N)C2=C(CCCC2)S1
493,AN-153/I226312,COC1=CC(OC)=CC(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)=C1
494,AT-687/PE19313,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CCC2CCCC2)C1
495,AN-153/I224141,CC(C)OC1=CC=C(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)C=C1
496,AT-687/PE19314,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=CC(F)=C(F)C=C2)C1
497,AN-153/I184185,CCOC1=CC=C2/N=C(/SCC(=O)N/C3=C(\C#N)C4=C(CCC4)S3)SC2=C1
498,AN-153/I176664,COC1=CC(OC)=CC(C(=O)N/C2=C(\C#N)C3=C(CCCC3)S2)=C1
499,AT-687/PE19319,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CC2CCCC2)C1
500,AT-687/PE31689,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCNC1
501,AT-687/NB08502,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCNC1
502,AT-687/NB00035,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCNC1
503,AT-687/NB01828,N#CC1=C(N)SC2=C1CCC2
504,AN-153/I105018,N#CC1=C(N)SC2=C1CCC2
505,AT-084/J157520,N#CC1=C(N)SC2=C1CCC2
506,AT-687/PE32837,N#CC1=C(N)SC2=C1CCC2
507,AT-225/JK21174,N#CC1=C(N)SC2=C1CCC2
508,AT-687/PE31884,N#CC1=C(N)SC2=C1CCCC2
509,AP-853/J242318,N#CC1=C(N)SC2=C1CCCC2
510,AN-153/I100232,N#CC1=C(N)SC2=C1CCCC2
511,AT-819/OC00072,N#CC1=C(N)SC2=C1CCCC2
512,AT-084/J157521,N#CC1=C(N)SC2=C1CCCC2
513,AT-687/NB00447,N#CC1=C(N)SC2=C1CCCC2
514,AT-225/JK21285,N#CC1=C(N)SC2=C1CCCCC2
515,AT-687/SK12402,N#CC1=C(N)SC2=C1CCCCC2
516,AT-225/JK15582,N#CC1=C(N)SC2=C1CCCCC2
517,AT-225/JK15581,N#CC1=C(N)SC2=C1CCCCCC2
518,AT-687/PE19329,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCN(C(=O)C2=CN=CC=N2)C1
519,AT-687/SK17723,CC1(C2=NC(C3=CC=CC=C3)=NO2)CCCN(C(=O)CN2C=CN=C2)C1
520,AT-084/J162226,CC1CCC2=C(C1)SC(N)=C2C#N
521,AN-153/I124580,CC1CCC2=C(C1)SC(N)=C2C#N
522,AP-853/J242162,N#C/C1=C(\NC(=O)CSC2=NC=CC(O)=N2)SC2=C1CCCC2
523,AT-687/PE19330,CC1=NOC(C)=C1CN1CCCC(C)(C2=NC(C3=CC=CC=C3)=NO2)C1
524,AT-687/PE19320,COC1=NC=C(C(=O)N2CCCC(C)(C3=NC(C4CC4)=NO3)C2)C=C1
525,AT-687/PE19331,CC1=NOC(CN2CCCC(C)(C3=NC(C4=CC=CC=C4)=NO3)C2)=N1
526,AT-687/SK17725,CCC1=NC(CN2CCCC(C)(C3=NC(C4=CC=CC=C4)=NO3)C2)=NO1
527,AT-687/SK17721,CC1=NNC(C(=O)N2CCCC(C)(C3=NC(C4=CC=CC=C4)=NO3)C2)=C1
528,AT-225/JK21267,CC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
529,AT-687/NB00958,CC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
530,AN-153/I124583,CC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
531,AT-687/PE32216,CC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
532,AT-225/JK21271,CCC1CCC2=C(C1)SC(N)=C2C#N
533,AT-687/SK17724,CCC1=NOC(CN2CCCC(C)(C3=NC(C4=CC=CC=C4)=NO3)C2)=N1
534,AT-687/SK17722,CN1N=CC=C1C(=O)N1CCCC(C)(C2=NC(C3=CC=CC=C3)=NO2)C1
535,AT-687/SK17720,CN1C=CC=C1C(=O)N1CCCC(C)(C2=NC(C3=CC=CC=C3)=NO2)C1
536,AN-153/NB12164,N#CC1=C(N)SC2=C1CCN(CC1=CC=CC=C1)C2
537,AT-225/JK18545,N#CC1=C(N)SC2=C1CCN(CC1=CC=CC=C1)C2
538,AT-687/SK17710,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CC2=CC=CS2)C1
539,AT-225/JK21280,CCC(C)(C)C1CCC2=C(C1)SC(N)=C2C#N
540,AT-687/PE19316,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CC2=CSC=C2)C1
541,AT-687/SK17711,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=NC=CC=C2)C1
542,AT-225/JK15585,CN1CCC2=C(C1)SC(N)=C2C#N
543,AT-687/SK15998,CN1CCC2=C(C1)SC(N)=C2C#N
544,AN-153/I108034,CN1CCC2=C(C1)SC(N)=C2C#N
545,AT-687/SK08594,CC(C)(C)OC(=O)N1CCC2=C(C1)SC(N)=C2C#N
546,AT-687/SK06793,CCOC(=O)C1=C(CSC2=C3C(=NC=N2)SC2=C3CCC2)C(C#N)=C(N)S1
547,AT-687/SK17712,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=NC=CN=C2)C1
548,AN-153/I137971,COC1=CC2=C(C=C1)N/C(SCC(=O)N/C1=C(\C#N)C3=C(CCCC3)S1)=N\2
549,AT-687/SK11951,N#CC1=C(N)SC2=C1CCNC2
550,AT-687/PE19321,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CCC2=CC=CC=C2)C1
551,AT-687/SK17713,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=C\C=C3\NC=C\C3=C\2)C1
552,AT-687/SK17714,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=CSC=C2)C1
553,AT-687/SK17717,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CN2C=CN=C2)C1
554,AN-153/PE00329,CC(C)N1CCC2=C(C1)SC(N)=C2C#N
555,AT-687/SK17716,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=NNC3=C2CCCC3)C1
556,AM-879/J185590,COC1=CC(OC)=CC(C2=NN=C(SCC(=O)N/C3=C(\C#N)C4=C(CCCC4)S3)N2)=C1
557,AT-687/PE34656,CC1(C2=NC(C3CC3)=NO2)CCCNC1
558,AT-687/SK17718,CC1=NC=CN1CC(=O)N1CCCC(C)(C2=NC(C3CC3)=NO2)C1
559,AN-153/NB25396,N#C/C1=C(\NC(=O)CCS/C2=N/C3=C(C=CC=C3)O2)SC2=C1CCC2
560,AT-687/PE19318,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=C/C3=C(\C=C/2)NC=N3)C1
561,AT-687/PE19317,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=C/C3=C(\C=C/2)OCO3)C1
562,AN-153/NB15616,N#C/C1=C(\NC(=O)CCS/C2=N/C3=C(C=CC=C3)O2)SC2=C1CCCC2
563,AT-687/PE19324,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=CC(C3CC3)=NN2)C1
564,AT-687/PE19322,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=NNC3=C2C=CC=C3)C1
565,AT-687/PE19323,CC1=NOC(C)=C1CC(=O)N1CCCC(C)(C2=NC(C3CC3)=NO2)C1
566,AT-687/SK17709,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=COC=C2)C1
567,AT-687/SK17715,CN1C=CC=C1C(=O)N1CCCC(C)(C2=NC(C3CC3)=NO2)C1
568,AN-153/I135718,N#C/C1=C(\NC(=O)CS/C2=N/C3=CC=CC=C3O2)SC2=C1CCCC2
569,AN-153/I120893,N#CC1=C(/N=C/C2=CC=CN=C2)SC2=C1CCC2
570,AT-084/J158713,N#CC1=C(/N=C/C2=CN=CC=C2)SC2=C1CCC2
571,AT-687/PE19315,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)C2=C(F)C=CC(F)=C2)C1
572,AN-153/I236325,COC1=CC=C(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)C=C1
573,AN-153/I215686,CCCOC1=CC=C(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)C=C1
574,AM-879/MD25802,COC1=CC=C2NC(/C(C#N)=C\C3=C(C)N(/C4=C(\C#N)C5=C(CCCC5)S4)C(C)=C3)=N\C2=C1
575,AT-139/J204542,COC1=CC2=C(C=C1)NC(/C(C#N)=C/C1=C(C)N(/C3=C(\C#N)C4=C(CCCC4)S3)C(C)=C1)=N\2
576,AN-153/I181368,COC1=CC=CC(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)=C1
577,AN-153/I240410,CC(SC1=NC(N)=CC(=O)N1)C(=O)N/C1=C(\C#N)C2=C(CCCC2)S1
578,AN-153/I135555,N#C/C1=C(\NC(=O)CSC2=NC=CC=C2)SC2=C1CCC2
579,AM-879/PD02471,COC1=CC=C(/C=N/C2=C(C#N)C3=C(CCCC3)S2)C=C1
580,AN-153/I152895,CC1=CC2=C(C=C1)N/C(SCC(=O)N/C1=C(\C#N)C3=C(CCC3)S1)=N\2
581,AN-153/I224048,CCCOC1=CC=CC(C(=O)N/C2=C(\C#N)C3=C(CCCC3)S2)=C1
582,AT-687/PE19326,CC1(C2=NC(C3CC3)=NO2)CCCN(CC2=NOC(C3CC3)=N2)C1
583,AN-153/I137970,CC1=CC2=C(C=C1)N/C(SCC(=O)N/C1=C(\C#N)C3=C(CCCC3)S1)=N\2
584,AN-153/I226308,CCOC1=CC=C(C(=O)N/C2=C(\C#N)C3=C(CCC3)S2)C=C1
585,AT-687/PE19312,CC1(C2=NC(C3CC3)=NO2)CCCN(C(=O)CC2CCCCC2)C1
586,AT-225/NB85496,CC1=CC(=O)NC(SCC(=O)N/C2=C(C#N)/C3=C(/CCCCCC3)S2)=N1
587,AN-153/I162547,N#C/C1=C(\NC(=O)CSC2=NC(N)=CC(=O)N2)SC2=C1CCCC2
588,AN-153/I169830,N#C/C1=C(\NC(=O)CSC2=NC(=O)C=C(N)N2)SC2=C1CCCC2
